location,date,vaccine,total_vaccinations
Estonia,2022-05-20,Novavax,805.0
Estonia,2022-05-27,Novavax,855.0
Estonia,2022-06-03,Novavax,877.0
Estonia,2022-06-10,Novavax,910.0
Estonia,2022-06-17,Novavax,928.0
Estonia,2022-06-24,Novavax,941.0
Estonia,2022-07-01,Novavax,974.0
Estonia,2022-07-08,Novavax,1009.0
Estonia,2022-07-15,Novavax,1059.0
Estonia,2022-07-22,Novavax,1115.0
Estonia,2022-07-29,Novavax,1211.0
Estonia,2022-08-05,Novavax,1337.0
Estonia,2022-08-12,Novavax,1441.0
Estonia,2022-08-19,Novavax,1553.0
Estonia,2022-08-26,Novavax,1679.0
Estonia,2022-09-02,Novavax,1787.0
Estonia,2022-09-09,Novavax,1972.0
Estonia,2022-09-16,Novavax,2037.0
Estonia,2022-09-23,Novavax,2081.0
Estonia,2022-09-30,Novavax,2115.0
Estonia,2022-10-07,Novavax,2116.0
Estonia,2022-10-14,Novavax,2125.0
Estonia,2022-10-21,Novavax,2130.0
Estonia,2022-10-28,Novavax,2134.0
Estonia,2022-11-04,Novavax,2135.0
Estonia,2022-11-11,Novavax,2136.0
Estonia,2022-11-18,Novavax,2138.0
Estonia,2022-12-02,Novavax,2144.0
Estonia,2022-12-09,Novavax,2149.0
Estonia,2022-12-16,Novavax,2152.0
Estonia,2022-12-23,Novavax,2154.0
Estonia,2023-01-27,Novavax,2155.0
Estonia,2023-02-10,Novavax,2157.0
Estonia,2023-03-03,Novavax,2159.0
Estonia,2023-03-17,Novavax,2161.0
Estonia,2023-03-31,Novavax,2162.0
Estonia,2023-04-07,Novavax,2163.0
Estonia,2023-04-14,Novavax,2165.0
Estonia,2023-04-21,Novavax,2166.0
Estonia,2023-04-28,Novavax,2167.0
Estonia,2021-02-12,Oxford/AstraZeneca,0.0
Estonia,2021-02-19,Oxford/AstraZeneca,8083.0
Estonia,2021-02-26,Oxford/AstraZeneca,20656.0
Estonia,2021-03-05,Oxford/AstraZeneca,38999.0
Estonia,2021-03-12,Oxford/AstraZeneca,63852.0
Estonia,2021-03-19,Oxford/AstraZeneca,80119.0
Estonia,2021-03-26,Oxford/AstraZeneca,89547.0
Estonia,2021-04-02,Oxford/AstraZeneca,108391.0
Estonia,2021-04-09,Oxford/AstraZeneca,118415.0
Estonia,2021-04-16,Oxford/AstraZeneca,127820.0
Estonia,2021-04-23,Oxford/AstraZeneca,138023.0
Estonia,2021-04-30,Oxford/AstraZeneca,153834.0
Estonia,2021-05-07,Oxford/AstraZeneca,171231.0
Estonia,2021-05-14,Oxford/AstraZeneca,177990.0
Estonia,2021-05-21,Oxford/AstraZeneca,180883.0
Estonia,2021-05-28,Oxford/AstraZeneca,183007.0
Estonia,2021-06-04,Oxford/AstraZeneca,190427.0
Estonia,2021-06-11,Oxford/AstraZeneca,208215.0
Estonia,2021-06-18,Oxford/AstraZeneca,219369.0
Estonia,2021-06-25,Oxford/AstraZeneca,226475.0
Estonia,2021-07-02,Oxford/AstraZeneca,233986.0
Estonia,2021-07-09,Oxford/AstraZeneca,235651.0
Estonia,2021-07-16,Oxford/AstraZeneca,236158.0
Estonia,2021-07-23,Oxford/AstraZeneca,236473.0
Estonia,2021-07-30,Oxford/AstraZeneca,236852.0
Estonia,2021-08-06,Oxford/AstraZeneca,237142.0
Estonia,2021-08-13,Oxford/AstraZeneca,237364.0
Estonia,2021-08-20,Oxford/AstraZeneca,237545.0
Estonia,2021-08-27,Oxford/AstraZeneca,237722.0
Estonia,2021-09-03,Oxford/AstraZeneca,237802.0
Estonia,2021-09-10,Oxford/AstraZeneca,237855.0
Estonia,2021-09-17,Oxford/AstraZeneca,237898.0
Estonia,2021-09-24,Oxford/AstraZeneca,237925.0
Estonia,2021-10-01,Oxford/AstraZeneca,237939.0
Estonia,2021-10-08,Oxford/AstraZeneca,237956.0
Estonia,2021-10-15,Oxford/AstraZeneca,237971.0
Estonia,2021-10-22,Oxford/AstraZeneca,237986.0
Estonia,2021-10-29,Oxford/AstraZeneca,237998.0
Estonia,2021-11-05,Oxford/AstraZeneca,238022.0
Estonia,2021-11-12,Oxford/AstraZeneca,238044.0
Estonia,2021-11-19,Oxford/AstraZeneca,238061.0
Estonia,2021-11-26,Oxford/AstraZeneca,238068.0
Estonia,2021-12-03,Oxford/AstraZeneca,238074.0
Estonia,2021-12-10,Oxford/AstraZeneca,238081.0
Estonia,2021-12-17,Oxford/AstraZeneca,238082.0
Estonia,2021-12-24,Oxford/AstraZeneca,238086.0
Estonia,2021-12-31,Oxford/AstraZeneca,238090.0
Estonia,2022-01-07,Oxford/AstraZeneca,238098.0
Estonia,2022-01-14,Oxford/AstraZeneca,238099.0
Estonia,2022-01-21,Oxford/AstraZeneca,238102.0
Estonia,2022-02-04,Oxford/AstraZeneca,238107.0
Estonia,2022-02-11,Oxford/AstraZeneca,238109.0
Estonia,2022-02-18,Oxford/AstraZeneca,238110.0
Estonia,2022-02-25,Oxford/AstraZeneca,238111.0
Estonia,2022-03-11,Oxford/AstraZeneca,238113.0
Estonia,2022-03-25,Oxford/AstraZeneca,238114.0
Estonia,2022-04-01,Oxford/AstraZeneca,238115.0
Estonia,2022-06-03,Oxford/AstraZeneca,238116.0
Estonia,2022-08-12,Oxford/AstraZeneca,238118.0
Estonia,2023-04-21,Oxford/AstraZeneca,238120.0
Estonia,2023-04-28,Oxford/AstraZeneca,238121.0
Estonia,2021-01-01,Pfizer/BioNTech,195.0
Estonia,2021-01-08,Pfizer/BioNTech,11174.0
Estonia,2021-01-15,Pfizer/BioNTech,18748.0
Estonia,2021-01-22,Pfizer/BioNTech,26378.0
Estonia,2021-01-29,Pfizer/BioNTech,38761.0
Estonia,2021-02-05,Pfizer/BioNTech,53416.0
Estonia,2021-02-12,Pfizer/BioNTech,67899.0
Estonia,2021-02-19,Pfizer/BioNTech,80154.0
Estonia,2021-02-26,Pfizer/BioNTech,91514.0
Estonia,2021-03-05,Pfizer/BioNTech,105169.0
Estonia,2021-03-12,Pfizer/BioNTech,122595.0
Estonia,2021-03-19,Pfizer/BioNTech,138251.0
Estonia,2021-03-26,Pfizer/BioNTech,158075.0
Estonia,2021-04-02,Pfizer/BioNTech,177623.0
Estonia,2021-04-09,Pfizer/BioNTech,202193.0
Estonia,2021-04-16,Pfizer/BioNTech,229559.0
Estonia,2021-04-23,Pfizer/BioNTech,253634.0
Estonia,2021-04-30,Pfizer/BioNTech,287717.0
Estonia,2021-05-07,Pfizer/BioNTech,334849.0
Estonia,2021-05-14,Pfizer/BioNTech,370382.0
Estonia,2021-05-21,Pfizer/BioNTech,415951.0
Estonia,2021-05-28,Pfizer/BioNTech,464655.0
Estonia,2021-06-04,Pfizer/BioNTech,509705.0
Estonia,2021-06-11,Pfizer/BioNTech,553426.0
Estonia,2021-06-18,Pfizer/BioNTech,603519.0
Estonia,2021-06-25,Pfizer/BioNTech,623359.0
Estonia,2021-07-02,Pfizer/BioNTech,659293.0
Estonia,2021-07-09,Pfizer/BioNTech,696452.0
Estonia,2021-07-16,Pfizer/BioNTech,728718.0
Estonia,2021-07-23,Pfizer/BioNTech,767676.0
Estonia,2021-07-30,Pfizer/BioNTech,797549.0
Estonia,2021-08-06,Pfizer/BioNTech,830803.0
Estonia,2021-08-13,Pfizer/BioNTech,863285.0
Estonia,2021-08-20,Pfizer/BioNTech,887820.0
Estonia,2021-08-27,Pfizer/BioNTech,913719.0
Estonia,2021-09-03,Pfizer/BioNTech,934909.0
Estonia,2021-09-10,Pfizer/BioNTech,954522.0
Estonia,2021-09-17,Pfizer/BioNTech,974755.0
Estonia,2021-09-24,Pfizer/BioNTech,994709.0
Estonia,2021-10-01,Pfizer/BioNTech,1006682.0
Estonia,2021-10-08,Pfizer/BioNTech,1017854.0
Estonia,2021-10-15,Pfizer/BioNTech,1031242.0
Estonia,2021-10-22,Pfizer/BioNTech,1052569.0
Estonia,2021-10-29,Pfizer/BioNTech,1092723.0
Estonia,2021-11-05,Pfizer/BioNTech,1141202.0
Estonia,2021-11-12,Pfizer/BioNTech,1178167.0
Estonia,2021-11-19,Pfizer/BioNTech,1211821.0
Estonia,2021-11-26,Pfizer/BioNTech,1240869.0
Estonia,2021-12-03,Pfizer/BioNTech,1268936.0
Estonia,2021-12-10,Pfizer/BioNTech,1299185.0
Estonia,2021-12-17,Pfizer/BioNTech,1331494.0
Estonia,2021-12-24,Pfizer/BioNTech,1354088.0
Estonia,2021-12-31,Pfizer/BioNTech,1374851.0
Estonia,2022-01-07,Pfizer/BioNTech,1399727.0
Estonia,2022-01-14,Pfizer/BioNTech,1426208.0
Estonia,2022-01-21,Pfizer/BioNTech,1446635.0
Estonia,2022-01-28,Pfizer/BioNTech,1461916.0
Estonia,2022-02-04,Pfizer/BioNTech,1472358.0
Estonia,2022-02-11,Pfizer/BioNTech,1479927.0
Estonia,2022-02-18,Pfizer/BioNTech,1486095.0
Estonia,2022-02-25,Pfizer/BioNTech,1491189.0
Estonia,2022-03-04,Pfizer/BioNTech,1496073.0
Estonia,2022-03-11,Pfizer/BioNTech,1500062.0
Estonia,2022-03-18,Pfizer/BioNTech,1502943.0
Estonia,2022-03-25,Pfizer/BioNTech,1505767.0
Estonia,2022-04-01,Pfizer/BioNTech,1508183.0
Estonia,2022-04-08,Pfizer/BioNTech,1510517.0
Estonia,2022-04-15,Pfizer/BioNTech,1512474.0
Estonia,2022-04-22,Pfizer/BioNTech,1514477.0
Estonia,2022-04-29,Pfizer/BioNTech,1516277.0
Estonia,2022-05-06,Pfizer/BioNTech,1517860.0
Estonia,2022-05-13,Pfizer/BioNTech,1519369.0
Estonia,2022-05-20,Pfizer/BioNTech,1520661.0
Estonia,2022-05-27,Pfizer/BioNTech,1521916.0
Estonia,2022-06-03,Pfizer/BioNTech,1522996.0
Estonia,2022-06-10,Pfizer/BioNTech,1523893.0
Estonia,2022-06-17,Pfizer/BioNTech,1524863.0
Estonia,2022-06-24,Pfizer/BioNTech,1525368.0
Estonia,2022-07-01,Pfizer/BioNTech,1526046.0
Estonia,2022-07-08,Pfizer/BioNTech,1526862.0
Estonia,2022-07-15,Pfizer/BioNTech,1528015.0
Estonia,2022-07-22,Pfizer/BioNTech,1530343.0
Estonia,2022-07-29,Pfizer/BioNTech,1533741.0
Estonia,2022-08-05,Pfizer/BioNTech,1538365.0
Estonia,2022-08-12,Pfizer/BioNTech,1544174.0
Estonia,2022-08-19,Pfizer/BioNTech,1549703.0
Estonia,2022-08-26,Pfizer/BioNTech,1555068.0
Estonia,2022-09-02,Pfizer/BioNTech,1560686.0
Estonia,2022-09-09,Pfizer/BioNTech,1565779.0
Estonia,2022-09-16,Pfizer/BioNTech,1570700.0
Estonia,2022-09-23,Pfizer/BioNTech,1576027.0
Estonia,2022-09-30,Pfizer/BioNTech,1581919.0
Estonia,2022-10-07,Pfizer/BioNTech,1587002.0
Estonia,2022-10-14,Pfizer/BioNTech,1591773.0
Estonia,2022-10-21,Pfizer/BioNTech,1596595.0
Estonia,2022-10-28,Pfizer/BioNTech,1601548.0
Estonia,2022-11-04,Pfizer/BioNTech,1607158.0
Estonia,2022-11-11,Pfizer/BioNTech,1611119.0
Estonia,2022-11-18,Pfizer/BioNTech,1614399.0
Estonia,2022-11-25,Pfizer/BioNTech,1617130.0
Estonia,2022-12-02,Pfizer/BioNTech,1619557.0
Estonia,2022-12-09,Pfizer/BioNTech,1621555.0
Estonia,2022-12-16,Pfizer/BioNTech,1623288.0
Estonia,2022-12-23,Pfizer/BioNTech,1624742.0
Estonia,2022-12-30,Pfizer/BioNTech,1625664.0
Estonia,2023-01-06,Pfizer/BioNTech,1627034.0
Estonia,2023-01-13,Pfizer/BioNTech,1628735.0
Estonia,2023-01-20,Pfizer/BioNTech,1629926.0
Estonia,2023-01-27,Pfizer/BioNTech,1630996.0
Estonia,2023-02-03,Pfizer/BioNTech,1631673.0
Estonia,2023-02-10,Pfizer/BioNTech,1632280.0
Estonia,2023-02-17,Pfizer/BioNTech,1632840.0
Estonia,2023-02-24,Pfizer/BioNTech,1633117.0
Estonia,2023-03-03,Pfizer/BioNTech,1633489.0
Estonia,2023-03-10,Pfizer/BioNTech,1633796.0
Estonia,2023-03-17,Pfizer/BioNTech,1634009.0
Estonia,2023-03-24,Pfizer/BioNTech,1634206.0
Estonia,2023-03-31,Pfizer/BioNTech,1634480.0
Estonia,2023-04-07,Pfizer/BioNTech,1634674.0
Estonia,2023-04-14,Pfizer/BioNTech,1634839.0
Estonia,2023-04-21,Pfizer/BioNTech,1635002.0
Estonia,2023-04-28,Pfizer/BioNTech,1635168.0
Estonia,2023-05-05,Pfizer/BioNTech,1635241.0
Estonia,2023-05-12,Pfizer/BioNTech,1635399.0
Estonia,2023-05-19,Pfizer/BioNTech,1635492.0
Estonia,2023-05-26,Pfizer/BioNTech,1635568.0
Estonia,2023-06-02,Pfizer/BioNTech,1635635.0
Estonia,2023-06-09,Pfizer/BioNTech,1635697.0
Estonia,2023-06-16,Pfizer/BioNTech,1635741.0
Estonia,2023-06-23,Pfizer/BioNTech,1635760.0
Estonia,2023-06-30,Pfizer/BioNTech,1635800.0
Estonia,2023-07-07,Pfizer/BioNTech,1635819.0
Estonia,2023-07-14,Pfizer/BioNTech,1635851.0
Estonia,2023-07-21,Pfizer/BioNTech,1635873.0
Estonia,2023-07-28,Pfizer/BioNTech,1635896.0
Estonia,2023-08-04,Pfizer/BioNTech,1635933.0
Estonia,2023-08-11,Pfizer/BioNTech,1635962.0
Estonia,2023-08-18,Pfizer/BioNTech,1636001.0
Estonia,2023-08-25,Pfizer/BioNTech,1636055.0
Estonia,2023-09-01,Pfizer/BioNTech,1636272.0
Estonia,2023-09-08,Pfizer/BioNTech,1636472.0
Estonia,2023-09-15,Pfizer/BioNTech,1636747.0
Estonia,2023-09-22,Pfizer/BioNTech,1636973.0
Estonia,2023-09-29,Pfizer/BioNTech,1637131.0
Iceland,2022-01-01,Johnson&Johnson,0.0
Iceland,2022-01-03,Johnson&Johnson,6.0
Iceland,2022-01-04,Johnson&Johnson,7.0
Iceland,2022-01-05,Johnson&Johnson,9.0
Iceland,2022-01-06,Johnson&Johnson,12.0
Iceland,2022-01-07,Johnson&Johnson,22.0
Iceland,2022-01-10,Johnson&Johnson,26.0
Iceland,2022-01-11,Johnson&Johnson,31.0
Iceland,2022-01-12,Johnson&Johnson,34.0
Iceland,2022-01-14,Johnson&Johnson,35.0
Iceland,2022-01-17,Johnson&Johnson,43.0
Iceland,2022-01-18,Johnson&Johnson,47.0
Iceland,2022-01-19,Johnson&Johnson,52.0
Iceland,2022-01-20,Johnson&Johnson,54.0
Iceland,2022-01-21,Johnson&Johnson,55.0
Iceland,2022-01-24,Johnson&Johnson,58.0
Iceland,2022-01-25,Johnson&Johnson,60.0
Iceland,2022-01-26,Johnson&Johnson,63.0
Iceland,2022-01-27,Johnson&Johnson,67.0
Iceland,2022-01-28,Johnson&Johnson,68.0
Iceland,2022-01-31,Johnson&Johnson,72.0
Iceland,2022-02-01,Johnson&Johnson,75.0
Iceland,2022-02-02,Johnson&Johnson,77.0
Iceland,2022-02-04,Johnson&Johnson,78.0
Iceland,2022-02-09,Johnson&Johnson,79.0
Iceland,2022-02-21,Johnson&Johnson,80.0
Iceland,2022-02-22,Johnson&Johnson,81.0
Iceland,2022-02-24,Johnson&Johnson,83.0
Iceland,2022-02-25,Johnson&Johnson,84.0
Iceland,2022-03-24,Johnson&Johnson,85.0
Iceland,2022-01-01,Moderna,1.0
Iceland,2022-01-03,Moderna,76.0
Iceland,2022-01-04,Moderna,168.0
Iceland,2022-01-05,Moderna,294.0
Iceland,2022-01-06,Moderna,485.0
Iceland,2022-01-07,Moderna,729.0
Iceland,2022-01-10,Moderna,918.0
Iceland,2022-01-11,Moderna,1124.0
Iceland,2022-01-12,Moderna,1302.0
Iceland,2022-01-13,Moderna,1449.0
Iceland,2022-01-14,Moderna,1619.0
Iceland,2022-01-16,Moderna,1620.0
Iceland,2022-01-17,Moderna,1957.0
Iceland,2022-01-18,Moderna,2332.0
Iceland,2022-01-19,Moderna,2648.0
Iceland,2022-01-20,Moderna,2928.0
Iceland,2022-01-21,Moderna,3249.0
Iceland,2022-01-24,Moderna,3426.0
Iceland,2022-01-25,Moderna,3786.0
Iceland,2022-01-26,Moderna,4191.0
Iceland,2022-01-27,Moderna,4790.0
Iceland,2022-01-28,Moderna,5439.0
Iceland,2022-01-29,Moderna,5440.0
Iceland,2022-01-31,Moderna,5532.0
Iceland,2022-02-01,Moderna,5624.0
Iceland,2022-02-02,Moderna,5700.0
Iceland,2022-02-03,Moderna,5762.0
Iceland,2022-02-04,Moderna,5819.0
Iceland,2022-02-07,Moderna,5820.0
Iceland,2022-02-08,Moderna,5884.0
Iceland,2022-02-09,Moderna,5948.0
Iceland,2022-02-10,Moderna,5982.0
Iceland,2022-02-11,Moderna,6012.0
Iceland,2022-02-14,Moderna,6022.0
Iceland,2022-02-15,Moderna,6039.0
Iceland,2022-02-16,Moderna,6056.0
Iceland,2022-02-17,Moderna,6077.0
Iceland,2022-02-18,Moderna,6105.0
Iceland,2022-02-21,Moderna,6189.0
Iceland,2022-02-22,Moderna,6233.0
Iceland,2022-02-23,Moderna,6303.0
Iceland,2022-02-24,Moderna,6408.0
Iceland,2022-02-25,Moderna,6493.0
Iceland,2022-01-01,Oxford/AstraZeneca,0.0
Iceland,2022-01-05,Oxford/AstraZeneca,1.0
Iceland,2022-01-01,Pfizer/BioNTech,0.0
Iceland,2022-01-02,Pfizer/BioNTech,1.0
Iceland,2022-01-03,Pfizer/BioNTech,689.0
Iceland,2022-01-04,Pfizer/BioNTech,1718.0
Iceland,2022-01-05,Pfizer/BioNTech,3768.0
Iceland,2022-01-06,Pfizer/BioNTech,6953.0
Iceland,2022-01-07,Pfizer/BioNTech,8346.0
Iceland,2022-01-08,Pfizer/BioNTech,8362.0
Iceland,2022-01-09,Pfizer/BioNTech,8363.0
Iceland,2022-01-10,Pfizer/BioNTech,11575.0
Iceland,2022-01-11,Pfizer/BioNTech,16035.0
Iceland,2022-01-12,Pfizer/BioNTech,22705.0
Iceland,2022-01-13,Pfizer/BioNTech,28469.0
Iceland,2022-01-14,Pfizer/BioNTech,30567.0
Iceland,2022-01-15,Pfizer/BioNTech,30568.0
Iceland,2022-01-16,Pfizer/BioNTech,30569.0
Iceland,2022-01-17,Pfizer/BioNTech,32257.0
Iceland,2022-01-18,Pfizer/BioNTech,34256.0
Iceland,2022-01-19,Pfizer/BioNTech,39092.0
Iceland,2022-01-20,Pfizer/BioNTech,43103.0
Iceland,2022-01-21,Pfizer/BioNTech,44729.0
Iceland,2022-01-23,Pfizer/BioNTech,44731.0
Iceland,2022-01-24,Pfizer/BioNTech,45737.0
Iceland,2022-01-25,Pfizer/BioNTech,46800.0
Iceland,2022-01-26,Pfizer/BioNTech,49257.0
Iceland,2022-01-27,Pfizer/BioNTech,51456.0
Iceland,2022-01-28,Pfizer/BioNTech,52729.0
Iceland,2022-01-29,Pfizer/BioNTech,52731.0
Iceland,2022-01-30,Pfizer/BioNTech,52732.0
Iceland,2022-01-31,Pfizer/BioNTech,54541.0
Iceland,2022-02-01,Pfizer/BioNTech,57471.0
Iceland,2022-02-02,Pfizer/BioNTech,61392.0
Iceland,2022-02-03,Pfizer/BioNTech,65228.0
Iceland,2022-02-04,Pfizer/BioNTech,67431.0
Iceland,2022-02-05,Pfizer/BioNTech,67434.0
Iceland,2022-02-06,Pfizer/BioNTech,67435.0
Iceland,2022-02-07,Pfizer/BioNTech,67462.0
Iceland,2022-02-08,Pfizer/BioNTech,68122.0
Iceland,2022-02-09,Pfizer/BioNTech,69388.0
Iceland,2022-02-10,Pfizer/BioNTech,70416.0
Iceland,2022-02-11,Pfizer/BioNTech,70872.0
Iceland,2022-02-12,Pfizer/BioNTech,70874.0
Iceland,2022-02-14,Pfizer/BioNTech,70965.0
Iceland,2022-02-15,Pfizer/BioNTech,71216.0
Iceland,2022-02-16,Pfizer/BioNTech,71973.0
Iceland,2022-02-17,Pfizer/BioNTech,72348.0
Iceland,2022-02-18,Pfizer/BioNTech,72693.0
Iceland,2022-02-19,Pfizer/BioNTech,72694.0
Iceland,2022-02-21,Pfizer/BioNTech,73180.0
Iceland,2022-02-22,Pfizer/BioNTech,73449.0
Iceland,2022-02-23,Pfizer/BioNTech,73971.0
Iceland,2022-02-24,Pfizer/BioNTech,74537.0
Iceland,2022-02-25,Pfizer/BioNTech,74917.0
Iceland,2022-02-26,Pfizer/BioNTech,74918.0
Iceland,2022-02-28,Pfizer/BioNTech,74928.0
Iceland,2022-03-01,Pfizer/BioNTech,74985.0
Iceland,2022-03-02,Pfizer/BioNTech,75177.0
Iceland,2022-03-03,Pfizer/BioNTech,75318.0
Iceland,2022-03-04,Pfizer/BioNTech,75319.0
Iceland,2022-03-05,Pfizer/BioNTech,75333.0
Iceland,2022-03-07,Pfizer/BioNTech,75360.0
Iceland,2022-03-08,Pfizer/BioNTech,75450.0
Iceland,2022-03-09,Pfizer/BioNTech,75627.0
Iceland,2022-03-10,Pfizer/BioNTech,75755.0
Iceland,2022-03-11,Pfizer/BioNTech,75768.0
Iceland,2022-03-14,Pfizer/BioNTech,75803.0
Iceland,2022-03-15,Pfizer/BioNTech,75910.0
Iceland,2022-03-16,Pfizer/BioNTech,76045.0
Iceland,2022-03-17,Pfizer/BioNTech,76139.0
Iceland,2022-03-18,Pfizer/BioNTech,76160.0
Iceland,2022-03-21,Pfizer/BioNTech,76217.0
Iceland,2022-03-22,Pfizer/BioNTech,76335.0
Iceland,2022-03-23,Pfizer/BioNTech,76405.0
Iceland,2022-03-24,Pfizer/BioNTech,76505.0
Iceland,2022-03-25,Pfizer/BioNTech,76516.0
Iceland,2022-03-28,Pfizer/BioNTech,76558.0
Hong Kong,2021-03-06,Pfizer/BioNTech,336.0
Hong Kong,2021-03-07,Pfizer/BioNTech,1207.0
Hong Kong,2021-03-08,Pfizer/BioNTech,2130.0
Hong Kong,2021-03-09,Pfizer/BioNTech,3008.0
Hong Kong,2021-03-10,Pfizer/BioNTech,9028.0
Hong Kong,2021-03-11,Pfizer/BioNTech,14791.0
Hong Kong,2021-03-12,Pfizer/BioNTech,21519.0
Hong Kong,2021-03-13,Pfizer/BioNTech,27845.0
Hong Kong,2021-03-14,Pfizer/BioNTech,33525.0
Hong Kong,2021-03-15,Pfizer/BioNTech,39922.0
Hong Kong,2021-03-16,Pfizer/BioNTech,53021.0
Hong Kong,2021-03-17,Pfizer/BioNTech,64373.0
Hong Kong,2021-03-18,Pfizer/BioNTech,75151.0
Hong Kong,2021-03-19,Pfizer/BioNTech,90960.0
Hong Kong,2021-03-20,Pfizer/BioNTech,106003.0
Hong Kong,2021-03-21,Pfizer/BioNTech,120739.0
Hong Kong,2021-03-22,Pfizer/BioNTech,135824.0
Hong Kong,2021-03-23,Pfizer/BioNTech,150244.0
Hong Kong,2021-03-24,Pfizer/BioNTech,151325.0
Hong Kong,2021-04-04,Pfizer/BioNTech,151983.0
Hong Kong,2021-04-05,Pfizer/BioNTech,163728.0
Hong Kong,2021-04-06,Pfizer/BioNTech,193565.0
Hong Kong,2021-04-07,Pfizer/BioNTech,219537.0
Hong Kong,2021-04-08,Pfizer/BioNTech,244598.0
Hong Kong,2021-04-09,Pfizer/BioNTech,274283.0
Hong Kong,2021-04-10,Pfizer/BioNTech,307577.0
Hong Kong,2021-04-11,Pfizer/BioNTech,339562.0
Hong Kong,2021-04-12,Pfizer/BioNTech,370268.0
Hong Kong,2021-04-13,Pfizer/BioNTech,397767.0
Hong Kong,2021-04-14,Pfizer/BioNTech,414246.0
Hong Kong,2021-04-15,Pfizer/BioNTech,428956.0
Hong Kong,2021-04-16,Pfizer/BioNTech,449247.0
Hong Kong,2021-04-17,Pfizer/BioNTech,472580.0
Hong Kong,2021-04-18,Pfizer/BioNTech,492448.0
Hong Kong,2021-04-19,Pfizer/BioNTech,509676.0
Hong Kong,2021-04-20,Pfizer/BioNTech,522584.0
Hong Kong,2021-04-21,Pfizer/BioNTech,534068.0
Hong Kong,2021-04-22,Pfizer/BioNTech,545794.0
Hong Kong,2021-04-23,Pfizer/BioNTech,559087.0
Hong Kong,2021-04-24,Pfizer/BioNTech,576258.0
Hong Kong,2021-04-25,Pfizer/BioNTech,587133.0
Hong Kong,2021-04-26,Pfizer/BioNTech,602962.0
Hong Kong,2021-04-27,Pfizer/BioNTech,618000.0
Hong Kong,2021-04-28,Pfizer/BioNTech,633053.0
Hong Kong,2021-04-29,Pfizer/BioNTech,648991.0
Hong Kong,2021-04-30,Pfizer/BioNTech,672912.0
Hong Kong,2021-05-01,Pfizer/BioNTech,704170.0
Hong Kong,2021-05-02,Pfizer/BioNTech,733053.0
Hong Kong,2021-05-03,Pfizer/BioNTech,761226.0
Hong Kong,2021-05-04,Pfizer/BioNTech,785884.0
Hong Kong,2021-05-05,Pfizer/BioNTech,808171.0
Hong Kong,2021-05-06,Pfizer/BioNTech,830519.0
Hong Kong,2021-05-07,Pfizer/BioNTech,859910.0
Hong Kong,2021-05-08,Pfizer/BioNTech,893099.0
Hong Kong,2021-05-09,Pfizer/BioNTech,923249.0
Hong Kong,2021-05-10,Pfizer/BioNTech,950164.0
Hong Kong,2021-05-11,Pfizer/BioNTech,971049.0
Hong Kong,2021-05-12,Pfizer/BioNTech,989520.0
Hong Kong,2021-05-13,Pfizer/BioNTech,1007899.0
Hong Kong,2021-05-14,Pfizer/BioNTech,1031160.0
Hong Kong,2021-05-15,Pfizer/BioNTech,1060283.0
Hong Kong,2021-05-16,Pfizer/BioNTech,1081903.0
Hong Kong,2021-05-17,Pfizer/BioNTech,1101939.0
Hong Kong,2021-05-18,Pfizer/BioNTech,1118316.0
Hong Kong,2021-05-19,Pfizer/BioNTech,1129848.0
Hong Kong,2021-05-20,Pfizer/BioNTech,1144802.0
Hong Kong,2021-05-21,Pfizer/BioNTech,1165811.0
Hong Kong,2021-05-22,Pfizer/BioNTech,1192547.0
Hong Kong,2021-05-23,Pfizer/BioNTech,1213475.0
Hong Kong,2021-05-24,Pfizer/BioNTech,1231661.0
Hong Kong,2021-05-25,Pfizer/BioNTech,1246772.0
Hong Kong,2021-05-26,Pfizer/BioNTech,1261005.0
Hong Kong,2021-05-27,Pfizer/BioNTech,1276400.0
Hong Kong,2021-05-28,Pfizer/BioNTech,1298632.0
Hong Kong,2021-05-29,Pfizer/BioNTech,1326707.0
Hong Kong,2021-05-30,Pfizer/BioNTech,1349222.0
Hong Kong,2021-05-31,Pfizer/BioNTech,1369611.0
Hong Kong,2021-06-01,Pfizer/BioNTech,1386353.0
Hong Kong,2021-06-02,Pfizer/BioNTech,1402074.0
Hong Kong,2021-06-03,Pfizer/BioNTech,1420955.0
Hong Kong,2021-06-04,Pfizer/BioNTech,1447509.0
Hong Kong,2021-06-05,Pfizer/BioNTech,1480594.0
Hong Kong,2021-06-06,Pfizer/BioNTech,1506555.0
Hong Kong,2021-06-07,Pfizer/BioNTech,1529485.0
Hong Kong,2021-06-08,Pfizer/BioNTech,1547771.0
Hong Kong,2021-06-09,Pfizer/BioNTech,1563812.0
Hong Kong,2021-06-10,Pfizer/BioNTech,1584462.0
Hong Kong,2021-06-11,Pfizer/BioNTech,1614109.0
Hong Kong,2021-06-12,Pfizer/BioNTech,1649188.0
Hong Kong,2021-06-13,Pfizer/BioNTech,1677202.0
Hong Kong,2021-06-14,Pfizer/BioNTech,1697724.0
Hong Kong,2021-06-15,Pfizer/BioNTech,1720283.0
Hong Kong,2021-06-16,Pfizer/BioNTech,1739012.0
Hong Kong,2021-06-17,Pfizer/BioNTech,1759918.0
Hong Kong,2021-06-18,Pfizer/BioNTech,1790233.0
Hong Kong,2021-06-19,Pfizer/BioNTech,1824031.0
