location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Romania,2022-09-02,80,,29.25,28.96,8.76
Romania,2022-09-09,0,17.0,7.22,6.93,0.38
Romania,2022-09-09,18,24.0,52.63,52.25,7.37
Romania,2022-09-09,25,49.0,53.52,53.42,9.85
Romania,2022-09-09,50,59.0,54.12,54.17,13.06
Romania,2022-09-09,60,69.0,53.45,53.28,15.05
Romania,2022-09-09,70,79.0,46.65,46.5,14.02
Romania,2022-09-09,80,,29.25,28.96,8.77
Romania,2022-09-16,0,17.0,7.23,6.93,0.38
Romania,2022-09-16,18,24.0,52.64,52.25,7.37
Romania,2022-09-16,25,49.0,53.53,53.43,9.85
Romania,2022-09-16,50,59.0,54.13,54.17,13.07
Romania,2022-09-16,60,69.0,53.45,53.28,15.05
Romania,2022-09-16,70,79.0,46.65,46.5,14.02
Romania,2022-09-16,80,,29.25,28.96,8.77
Romania,2022-09-23,0,17.0,7.23,6.93,0.38
Romania,2022-09-23,18,24.0,52.64,52.25,7.38
Romania,2022-09-23,25,49.0,53.53,53.43,9.86
Romania,2022-09-23,50,59.0,54.13,54.18,13.07
Romania,2022-09-23,60,69.0,53.46,53.29,15.05
Romania,2022-09-23,70,79.0,46.65,46.5,14.02
Romania,2022-09-23,80,,29.25,28.96,8.77
Romania,2022-09-30,0,17.0,7.23,6.93,0.38
Romania,2022-09-30,18,24.0,52.64,52.26,7.38
Romania,2022-09-30,25,49.0,53.53,53.44,9.86
Romania,2022-09-30,50,59.0,54.13,54.18,13.07
Romania,2022-09-30,60,69.0,53.46,53.29,15.05
Romania,2022-09-30,70,79.0,46.65,46.51,14.02
Romania,2022-09-30,80,,29.25,28.96,8.77
Romania,2022-10-07,0,17.0,7.23,6.94,0.38
Romania,2022-10-07,18,24.0,52.64,52.26,7.38
Romania,2022-10-07,25,49.0,53.53,53.44,9.87
Romania,2022-10-07,50,59.0,54.13,54.18,13.08
Romania,2022-10-07,60,69.0,53.46,53.29,15.06
Romania,2022-10-07,70,79.0,46.65,46.51,14.02
Romania,2022-10-07,80,,29.26,28.97,8.77
Romania,2022-10-14,0,17.0,7.23,6.94,0.38
Romania,2022-10-14,18,24.0,52.65,52.26,7.39
Romania,2022-10-14,25,49.0,53.54,53.44,9.87
Romania,2022-10-14,50,59.0,54.13,54.18,13.08
Romania,2022-10-14,60,69.0,53.46,53.29,15.06
Romania,2022-10-14,70,79.0,46.65,46.51,14.02
Romania,2022-10-14,80,,29.26,28.97,8.77
Romania,2022-10-21,0,17.0,7.23,6.94,0.38
Romania,2022-10-21,18,24.0,52.65,52.27,7.39
Romania,2022-10-21,25,49.0,53.54,53.44,9.87
Romania,2022-10-21,50,59.0,54.13,54.18,13.08
Romania,2022-10-21,60,69.0,53.46,53.29,15.06
Romania,2022-10-21,70,79.0,46.65,46.51,14.02
Romania,2022-10-21,80,,29.26,28.97,8.78
Romania,2022-10-28,0,17.0,7.23,6.94,0.38
Romania,2022-10-28,18,24.0,52.65,52.27,7.39
Romania,2022-10-28,25,49.0,53.54,53.45,9.88
Romania,2022-10-28,50,59.0,54.14,54.19,13.08
Romania,2022-10-28,60,69.0,53.46,53.29,15.06
Romania,2022-10-28,70,79.0,46.65,46.51,14.02
Romania,2022-10-28,80,,29.26,28.97,8.78
Romania,2022-11-04,0,17.0,7.23,6.94,0.38
Romania,2022-11-04,18,24.0,52.65,52.27,7.39
Romania,2022-11-04,25,49.0,53.54,53.45,9.88
Romania,2022-11-04,50,59.0,54.14,54.19,13.08
Romania,2022-11-04,60,69.0,53.46,53.29,15.06
Romania,2022-11-04,70,79.0,46.65,46.51,14.03
Romania,2022-11-04,80,,29.26,28.97,8.78
Romania,2022-11-11,0,17.0,7.23,6.94,0.38
Romania,2022-11-11,18,24.0,52.65,52.27,7.39
Romania,2022-11-11,25,49.0,53.54,53.45,9.88
Romania,2022-11-11,50,59.0,54.14,54.19,13.09
Romania,2022-11-11,60,69.0,53.46,53.29,15.06
Romania,2022-11-11,70,79.0,46.65,46.51,14.03
Romania,2022-11-11,80,,29.26,28.97,8.78
Romania,2022-11-18,0,17.0,7.23,6.94,0.38
Romania,2022-11-18,18,24.0,52.65,52.27,7.39
Romania,2022-11-18,25,49.0,53.55,53.45,9.88
Romania,2022-11-18,50,59.0,54.14,54.19,13.09
Romania,2022-11-18,60,69.0,53.46,53.29,15.06
Romania,2022-11-18,70,79.0,46.65,46.51,14.03
Romania,2022-11-18,80,,29.26,28.97,8.78
Romania,2022-11-25,0,17.0,7.23,6.94,0.38
Romania,2022-11-25,18,24.0,52.65,52.27,7.39
Romania,2022-11-25,25,49.0,53.55,53.45,9.88
Romania,2022-11-25,50,59.0,54.14,54.19,13.09
Romania,2022-11-25,60,69.0,53.46,53.29,15.06
Romania,2022-11-25,70,79.0,46.65,46.51,14.03
Romania,2022-11-25,80,,29.26,28.97,8.78
Romania,2022-12-02,0,17.0,7.23,6.94,0.38
Romania,2022-12-02,18,24.0,52.65,52.27,7.39
Romania,2022-12-02,25,49.0,53.55,53.46,9.89
Romania,2022-12-02,50,59.0,54.14,54.19,13.09
Romania,2022-12-02,60,69.0,53.46,53.29,15.06
Romania,2022-12-02,70,79.0,46.65,46.51,14.03
Romania,2022-12-02,80,,29.26,28.97,8.78
Romania,2022-12-09,0,17.0,7.23,6.94,0.38
Romania,2022-12-09,18,24.0,52.65,52.27,7.4
Romania,2022-12-09,25,49.0,53.55,53.46,9.89
Romania,2022-12-09,50,59.0,54.14,54.19,13.1
Romania,2022-12-09,60,69.0,53.46,53.3,15.06
Romania,2022-12-09,70,79.0,46.66,46.51,14.03
Romania,2022-12-09,80,,29.26,28.97,8.78
Romania,2022-12-23,0,17.0,7.23,6.94,0.39
Romania,2022-12-23,18,24.0,52.65,52.28,7.4
Romania,2022-12-23,25,49.0,53.55,53.46,9.89
Romania,2022-12-23,50,59.0,54.14,54.19,13.1
Romania,2022-12-23,60,69.0,53.46,53.3,15.07
Romania,2022-12-23,70,79.0,46.66,46.51,14.03
Romania,2022-12-23,80,,29.26,28.97,8.78
Romania,2022-12-30,0,17.0,7.23,6.94,0.39
Romania,2022-12-30,18,24.0,52.65,52.28,7.4
Romania,2022-12-30,25,49.0,53.55,53.46,9.89
Romania,2022-12-30,50,59.0,54.14,54.19,13.1
Romania,2022-12-30,60,69.0,53.46,53.3,15.07
Romania,2022-12-30,70,79.0,46.66,46.51,14.03
Romania,2022-12-30,80,,29.26,28.97,8.78
Romania,2023-01-06,0,17.0,7.23,6.94,0.39
Romania,2023-01-06,18,24.0,52.65,52.28,7.4
Romania,2023-01-06,25,49.0,53.55,53.46,9.9
Romania,2023-01-06,50,59.0,54.14,54.2,13.1
Romania,2023-01-06,60,69.0,53.46,53.3,15.07
Romania,2023-01-06,70,79.0,46.66,46.51,14.03
Romania,2023-01-06,80,,29.26,28.97,8.79
Romania,2023-01-13,0,17.0,7.23,6.94,0.39
Romania,2023-01-13,18,24.0,52.66,52.28,7.4
Romania,2023-01-13,25,49.0,53.55,53.46,9.9
Romania,2023-01-13,50,59.0,54.14,54.2,13.1
Romania,2023-01-13,60,69.0,53.46,53.3,15.07
Romania,2023-01-13,70,79.0,46.66,46.51,14.03
Romania,2023-01-13,80,,29.26,28.97,8.79
Romania,2023-01-20,0,17.0,7.23,6.94,0.39
Romania,2023-01-20,18,24.0,52.66,52.28,7.4
Romania,2023-01-20,25,49.0,53.55,53.47,9.9
Romania,2023-01-20,50,59.0,54.14,54.2,13.1
Romania,2023-01-20,60,69.0,53.46,53.3,15.07
Romania,2023-01-20,70,79.0,46.66,46.51,14.03
Romania,2023-01-20,80,,29.26,28.97,8.79
Romania,2023-01-27,0,17.0,7.23,6.94,0.39
Romania,2023-01-27,18,24.0,52.66,52.28,7.4
Romania,2023-01-27,25,49.0,53.56,53.47,9.9
Romania,2023-01-27,50,59.0,54.15,54.2,13.11
Romania,2023-01-27,60,69.0,53.46,53.3,15.07
Romania,2023-01-27,70,79.0,46.66,46.52,14.03
Romania,2023-01-27,80,,29.26,28.97,8.79
Romania,2023-02-03,0,17.0,7.23,6.94,0.39
Romania,2023-02-03,18,24.0,52.66,52.28,7.4
Romania,2023-02-03,25,49.0,53.56,53.47,9.9
Romania,2023-02-03,50,59.0,54.15,54.2,13.11
Romania,2023-02-03,60,69.0,53.47,53.3,15.07
Romania,2023-02-03,70,79.0,46.66,46.52,14.04
Romania,2023-02-03,80,,29.26,28.97,8.79
Romania,2023-02-10,0,17.0,7.23,6.94,0.39
Romania,2023-02-10,18,24.0,52.66,52.28,7.41
Romania,2023-02-10,25,49.0,53.56,53.47,9.9
Romania,2023-02-10,50,59.0,54.15,54.2,13.11
Romania,2023-02-10,60,69.0,53.47,53.3,15.07
Romania,2023-02-10,70,79.0,46.66,46.52,14.04
Romania,2023-02-10,80,,29.26,28.97,8.79
Romania,2023-02-17,0,17.0,7.23,6.94,0.39
Romania,2023-02-17,18,24.0,52.66,52.28,7.41
Romania,2023-02-17,25,49.0,53.56,53.47,9.91
Romania,2023-02-17,50,59.0,54.15,54.2,13.11
Romania,2023-02-17,60,69.0,53.47,53.3,15.07
Romania,2023-02-17,70,79.0,46.66,46.52,14.04
Romania,2023-02-17,80,,29.26,28.97,8.79
Romania,2023-02-24,0,17.0,7.23,6.94,0.39
Romania,2023-02-24,18,24.0,52.66,52.28,7.41
Romania,2023-02-24,25,49.0,53.56,53.47,9.91
Romania,2023-02-24,50,59.0,54.15,54.2,13.11
Romania,2023-02-24,60,69.0,53.47,53.3,15.07
Romania,2023-02-24,70,79.0,46.66,46.52,14.04
Romania,2023-02-24,80,,29.26,28.98,8.79
Romania,2023-03-03,0,17.0,7.23,6.94,0.39
Romania,2023-03-03,18,24.0,52.66,52.29,7.41
Romania,2023-03-03,25,49.0,53.56,53.47,9.91
Romania,2023-03-03,50,59.0,54.15,54.2,13.11
Romania,2023-03-03,60,69.0,53.47,53.3,15.07
Romania,2023-03-03,70,79.0,46.66,46.52,14.04
Romania,2023-03-03,80,,29.26,28.98,8.79
Romania,2023-03-10,0,17.0,7.23,6.94,0.39
Romania,2023-03-10,18,24.0,52.66,52.29,7.41
Romania,2023-03-10,25,49.0,53.56,53.47,9.91
Romania,2023-03-10,50,59.0,54.15,54.2,13.11
Romania,2023-03-10,60,69.0,53.47,53.3,15.07
Romania,2023-03-10,70,79.0,46.66,46.52,14.04
Romania,2023-03-10,80,,29.26,28.98,8.79
Romania,2023-03-17,0,17.0,7.23,6.94,0.39
Romania,2023-03-17,18,24.0,52.67,52.29,7.41
Romania,2023-03-17,25,49.0,53.56,53.48,9.91
Romania,2023-03-17,50,59.0,54.15,54.2,13.11
Romania,2023-03-17,60,69.0,53.47,53.3,15.07
Romania,2023-03-17,70,79.0,46.66,46.52,14.04
Romania,2023-03-17,80,,29.26,28.98,8.79
Romania,2023-03-24,0,17.0,7.23,6.94,0.39
Romania,2023-03-24,18,24.0,52.67,52.29,7.41
Romania,2023-03-24,25,49.0,53.57,53.48,9.91
Romania,2023-03-24,50,59.0,54.15,54.2,13.11
Romania,2023-03-24,60,69.0,53.47,53.3,15.07
Romania,2023-03-24,70,79.0,46.66,46.52,14.04
Romania,2023-03-24,80,,29.26,28.98,8.79
Romania,2023-03-31,0,17.0,7.23,6.94,0.39
Romania,2023-03-31,18,24.0,52.67,52.29,7.41
Romania,2023-03-31,25,49.0,53.57,53.48,9.91
Romania,2023-03-31,50,59.0,54.15,54.21,13.11
Romania,2023-03-31,60,69.0,53.47,53.3,15.07
Romania,2023-03-31,70,79.0,46.66,46.52,14.04
Romania,2023-03-31,80,,29.27,28.98,8.79
Romania,2023-04-07,0,17.0,7.23,6.94,0.39
Romania,2023-04-07,18,24.0,52.67,52.29,7.41
Romania,2023-04-07,25,49.0,53.57,53.48,9.91
Romania,2023-04-07,50,59.0,54.15,54.21,13.11
Romania,2023-04-07,60,69.0,53.47,53.3,15.07
Romania,2023-04-07,70,79.0,46.66,46.52,14.04
Romania,2023-04-07,80,,29.27,28.98,8.79
Romania,2023-04-14,0,17.0,7.23,6.94,0.39
Romania,2023-04-14,18,24.0,52.67,52.29,7.41
Romania,2023-04-14,25,49.0,53.57,53.48,9.91
Romania,2023-04-14,50,59.0,54.15,54.21,13.11
Romania,2023-04-14,60,69.0,53.47,53.3,15.07
Romania,2023-04-14,70,79.0,46.66,46.52,14.04
Romania,2023-04-14,80,,29.27,28.98,8.79
Romania,2023-04-21,0,17.0,7.23,6.94,0.39
Romania,2023-04-21,18,24.0,52.67,52.29,7.41
Romania,2023-04-21,25,49.0,53.57,53.48,9.91
Romania,2023-04-21,50,59.0,54.15,54.21,13.11
Romania,2023-04-21,60,69.0,53.47,53.3,15.07
Romania,2023-04-21,70,79.0,46.66,46.52,14.04
Romania,2023-04-21,80,,29.27,28.98,8.79
Romania,2023-04-28,0,17.0,7.23,6.94,0.39
Romania,2023-04-28,18,24.0,52.67,52.3,7.41
Romania,2023-04-28,25,49.0,53.57,53.48,9.91
Romania,2023-04-28,50,59.0,54.15,54.21,13.11
Romania,2023-04-28,60,69.0,53.47,53.3,15.07
Romania,2023-04-28,70,79.0,46.66,46.52,14.04
Romania,2023-04-28,80,,29.27,28.98,8.79
Romania,2023-05-05,0,17.0,7.23,6.94,0.39
Romania,2023-05-05,18,24.0,52.68,52.3,7.41
Romania,2023-05-05,25,49.0,53.57,53.48,9.91
Romania,2023-05-05,50,59.0,54.15,54.21,13.11
Romania,2023-05-05,60,69.0,53.47,53.3,15.07
Romania,2023-05-05,70,79.0,46.66,46.52,14.04
Romania,2023-05-05,80,,29.27,28.98,8.79
Romania,2023-05-12,0,17.0,7.23,6.94,0.39
Romania,2023-05-12,18,24.0,52.68,52.3,7.41
Romania,2023-05-12,25,49.0,53.57,53.48,9.91
Romania,2023-05-12,50,59.0,54.15,54.21,13.11
Romania,2023-05-12,60,69.0,53.47,53.3,15.07
Romania,2023-05-12,70,79.0,46.66,46.52,14.04
Romania,2023-05-12,80,,29.27,28.98,8.79
Romania,2023-05-19,0,17.0,7.23,6.94,0.39
Romania,2023-05-19,18,24.0,52.68,52.3,7.41
Romania,2023-05-19,25,49.0,53.57,53.48,9.91
Romania,2023-05-19,50,59.0,54.15,54.21,13.11
Romania,2023-05-19,60,69.0,53.47,53.3,15.07
Romania,2023-05-19,70,79.0,46.66,46.52,14.04
Romania,2023-05-19,80,,29.27,28.98,8.79
Romania,2023-05-26,0,17.0,7.23,6.94,0.39
Romania,2023-05-26,18,24.0,52.68,52.3,7.41
Romania,2023-05-26,25,49.0,53.57,53.48,9.92
Romania,2023-05-26,50,59.0,54.15,54.21,13.11
Romania,2023-05-26,60,69.0,53.47,53.3,15.07
Romania,2023-05-26,70,79.0,46.66,46.52,14.04
Romania,2023-05-26,80,,29.27,28.98,8.79
Romania,2023-06-02,0,17.0,7.23,6.94,0.39
Romania,2023-06-02,18,24.0,52.68,52.3,7.41
Romania,2023-06-02,25,49.0,53.57,53.48,9.92
Romania,2023-06-02,50,59.0,54.15,54.21,13.11
Romania,2023-06-02,60,69.0,53.47,53.3,15.07
Romania,2023-06-02,70,79.0,46.66,46.52,14.04
Romania,2023-06-02,80,,29.27,28.98,8.79
Romania,2023-06-09,0,17.0,7.23,6.94,0.39
Romania,2023-06-09,18,24.0,52.68,52.3,7.41
Romania,2023-06-09,25,49.0,53.57,53.48,9.92
Romania,2023-06-09,50,59.0,54.15,54.21,13.11
Romania,2023-06-09,60,69.0,53.47,53.3,15.07
Romania,2023-06-09,70,79.0,46.66,46.52,14.04
Romania,2023-06-09,80,,29.27,28.98,8.79
Romania,2023-06-16,0,17.0,7.23,6.94,0.39
Romania,2023-06-16,18,24.0,52.68,52.3,7.41
Romania,2023-06-16,25,49.0,53.57,53.48,9.92
Romania,2023-06-16,50,59.0,54.15,54.21,13.12
Romania,2023-06-16,60,69.0,53.47,53.3,15.07
Romania,2023-06-16,70,79.0,46.66,46.52,14.04
Romania,2023-06-16,80,,29.27,28.98,8.79
Romania,2023-06-23,0,17.0,7.23,6.94,0.39
Romania,2023-06-23,18,24.0,52.68,52.3,7.41
Romania,2023-06-23,25,49.0,53.57,53.48,9.92
Romania,2023-06-23,50,59.0,54.15,54.21,13.12
Romania,2023-06-23,60,69.0,53.47,53.3,15.07
Romania,2023-06-23,70,79.0,46.66,46.52,14.04
Romania,2023-06-23,80,,29.27,28.98,8.79
Romania,2023-06-30,0,17.0,7.23,6.94,0.39
Romania,2023-06-30,18,24.0,52.68,52.3,7.41
Romania,2023-06-30,25,49.0,53.57,53.48,9.92
Romania,2023-06-30,50,59.0,54.15,54.21,13.12
Romania,2023-06-30,60,69.0,53.47,53.3,15.07
Romania,2023-06-30,70,79.0,46.66,46.52,14.04
Romania,2023-06-30,80,,29.27,28.98,8.79
Romania,2023-07-07,0,17.0,7.23,6.94,0.39
Romania,2023-07-07,18,24.0,52.68,52.3,7.42
Romania,2023-07-07,25,49.0,53.57,53.48,9.92
Romania,2023-07-07,50,59.0,54.15,54.21,13.12
Romania,2023-07-07,60,69.0,53.47,53.3,15.07
Romania,2023-07-07,70,79.0,46.66,46.52,14.04
Romania,2023-07-07,80,,29.27,28.98,8.79
Romania,2023-07-14,0,17.0,7.23,6.94,0.39
Romania,2023-07-14,18,24.0,52.68,52.3,7.42
Romania,2023-07-14,25,49.0,53.57,53.48,9.92
Romania,2023-07-14,50,59.0,54.15,54.21,13.12
Romania,2023-07-14,60,69.0,53.47,53.3,15.07
Romania,2023-07-14,70,79.0,46.66,46.52,14.04
Romania,2023-07-14,80,,29.27,28.98,8.79
Romania,2023-07-21,0,17.0,7.23,6.94,0.39
Romania,2023-07-21,18,24.0,52.68,52.3,7.42
Romania,2023-07-21,25,49.0,53.57,53.48,9.92
Romania,2023-07-21,50,59.0,54.15,54.21,13.12
Romania,2023-07-21,60,69.0,53.47,53.3,15.07
Romania,2023-07-21,70,79.0,46.66,46.52,14.04
Romania,2023-07-21,80,,29.27,28.98,8.79
Romania,2023-07-28,0,17.0,7.23,6.94,0.39
Romania,2023-07-28,18,24.0,52.68,52.3,7.42
Romania,2023-07-28,25,49.0,53.57,53.48,9.92
Romania,2023-07-28,50,59.0,54.15,54.21,13.12
Romania,2023-07-28,60,69.0,53.47,53.3,15.07
Romania,2023-07-28,70,79.0,46.66,46.52,14.04
Romania,2023-07-28,80,,29.27,28.98,8.79
Romania,2023-08-04,0,17.0,7.23,6.94,0.39
Romania,2023-08-04,18,24.0,52.68,52.3,7.42
Romania,2023-08-04,25,49.0,53.57,53.48,9.92
Romania,2023-08-04,50,59.0,54.15,54.21,13.12
Romania,2023-08-04,60,69.0,53.47,53.3,15.07
Romania,2023-08-04,70,79.0,46.66,46.52,14.04
Romania,2023-08-04,80,,29.27,28.98,8.79
Romania,2023-08-11,0,17.0,7.23,6.94,0.39
Romania,2023-08-11,18,24.0,52.68,52.3,7.42
Romania,2023-08-11,25,49.0,53.57,53.48,9.92
Romania,2023-08-11,50,59.0,54.15,54.21,13.12
Romania,2023-08-11,60,69.0,53.47,53.3,15.07
Romania,2023-08-11,70,79.0,46.66,46.52,14.04
Romania,2023-08-11,80,,29.27,28.98,8.79
Romania,2023-08-18,0,17.0,7.23,6.94,0.39
Romania,2023-08-18,18,24.0,52.68,52.3,7.42
Romania,2023-08-18,25,49.0,53.57,53.48,9.92
Romania,2023-08-18,50,59.0,54.15,54.21,13.12
Romania,2023-08-18,60,69.0,53.47,53.3,15.07
Romania,2023-08-18,70,79.0,46.66,46.52,14.04
Romania,2023-08-18,80,,29.27,28.98,8.79
Romania,2023-08-25,0,17.0,7.23,6.94,0.39
Romania,2023-08-25,18,24.0,52.68,52.3,7.42
Romania,2023-08-25,25,49.0,53.57,53.48,9.92
Romania,2023-08-25,50,59.0,54.15,54.21,13.12
Romania,2023-08-25,60,69.0,53.47,53.3,15.07
Romania,2023-08-25,70,79.0,46.66,46.52,14.04
Romania,2023-08-25,80,,29.27,28.98,8.79
Romania,2023-09-01,0,17.0,7.23,6.94,0.39
Romania,2023-09-01,18,24.0,52.68,52.3,7.42
Romania,2023-09-01,25,49.0,53.57,53.48,9.92
Romania,2023-09-01,50,59.0,54.15,54.21,13.12
Romania,2023-09-01,60,69.0,53.47,53.3,15.07
Romania,2023-09-01,70,79.0,46.66,46.52,14.04
Romania,2023-09-01,80,,29.27,28.98,8.79
Romania,2023-09-08,0,17.0,7.23,6.94,0.39
Romania,2023-09-08,18,24.0,52.68,52.3,7.42
Romania,2023-09-08,25,49.0,53.57,53.48,9.92
Romania,2023-09-08,50,59.0,54.15,54.21,13.12
Romania,2023-09-08,60,69.0,53.47,53.3,15.07
Romania,2023-09-08,70,79.0,46.66,46.52,14.04
Romania,2023-09-08,80,,29.27,28.98,8.79
Romania,2023-09-15,0,17.0,7.23,6.94,0.39
Romania,2023-09-15,18,24.0,52.68,52.3,7.42
Romania,2023-09-15,25,49.0,53.57,53.48,9.92
Romania,2023-09-15,50,59.0,54.15,54.21,13.12
Romania,2023-09-15,60,69.0,53.47,53.3,15.07
Romania,2023-09-15,70,79.0,46.66,46.52,14.04
Romania,2023-09-15,80,,29.27,28.98,8.79
Romania,2023-09-22,0,17.0,7.23,6.94,0.39
Romania,2023-09-22,18,24.0,52.68,52.3,7.42
Romania,2023-09-22,25,49.0,53.57,53.48,9.92
Romania,2023-09-22,50,59.0,54.15,54.21,13.12
Romania,2023-09-22,60,69.0,53.47,53.3,15.08
Romania,2023-09-22,70,79.0,46.66,46.52,14.04
Romania,2023-09-22,80,,29.27,28.98,8.79
Romania,2023-09-29,0,17.0,7.23,6.94,0.39
Romania,2023-09-29,18,24.0,52.68,52.3,7.42
Romania,2023-09-29,25,49.0,53.57,53.48,9.92
Romania,2023-09-29,50,59.0,54.15,54.21,13.12
Romania,2023-09-29,60,69.0,53.47,53.3,15.08
Romania,2023-09-29,70,79.0,46.66,46.52,14.04
Romania,2023-09-29,80,,29.27,28.98,8.79
Croatia,2021-01-01,18,24.0,0.01,0.0,0.0
Croatia,2021-01-01,25,49.0,0.03,0.0,0.0
Croatia,2021-01-01,50,59.0,0.05,0.0,0.0
Croatia,2021-01-01,60,69.0,0.03,0.0,0.0
Croatia,2021-01-01,70,79.0,0.09,0.0,0.0
Croatia,2021-01-01,80,,0.44,0.0,0.0
Croatia,2021-01-08,15,17.0,0.01,0.0,0.0
Croatia,2021-01-08,18,24.0,0.2,0.0,0.0
Croatia,2021-01-08,25,49.0,0.81,0.0,0.0
Croatia,2021-01-08,50,59.0,1.14,0.0,0.0
Croatia,2021-01-08,60,69.0,0.75,0.0,0.0
Croatia,2021-01-08,70,79.0,0.98,0.0,0.0
Croatia,2021-01-08,80,,3.57,0.0,0.0
Croatia,2021-01-15,15,17.0,0.01,0.0,0.0
Croatia,2021-01-15,18,24.0,0.33,0.0,0.0
Croatia,2021-01-15,25,49.0,1.32,0.01,0.0
Croatia,2021-01-15,5,9.0,0.0,0.0,0.0
Croatia,2021-01-15,50,59.0,1.96,0.01,0.0
Croatia,2021-01-15,60,69.0,1.28,0.01,0.0
Croatia,2021-01-15,70,79.0,1.53,0.02,0.0
Croatia,2021-01-15,80,,4.69,0.1,0.0
Croatia,2021-01-22,10,14.0,0.0,0.0,0.0
Croatia,2021-01-22,15,17.0,0.02,0.0,0.0
Croatia,2021-01-22,18,24.0,0.42,0.05,0.0
Croatia,2021-01-22,25,49.0,1.67,0.24,0.0
Croatia,2021-01-22,5,9.0,0.0,0.0,0.0
Croatia,2021-01-22,50,59.0,2.49,0.35,0.0
Croatia,2021-01-22,60,69.0,1.7,0.23,0.0
Croatia,2021-01-22,70,79.0,1.97,0.43,0.0
Croatia,2021-01-22,80,,5.53,1.91,0.0
Croatia,2021-01-29,10,14.0,0.0,0.0,0.0
Croatia,2021-01-29,15,17.0,0.02,0.0,0.0
Croatia,2021-01-29,18,24.0,0.44,0.15,0.0
Croatia,2021-01-29,25,49.0,1.72,0.67,0.0
Croatia,2021-01-29,5,9.0,0.0,0.0,0.0
Croatia,2021-01-29,50,59.0,2.55,0.96,0.0
Croatia,2021-01-29,60,69.0,1.76,0.63,0.0
Croatia,2021-01-29,70,79.0,2.04,0.82,0.0
Croatia,2021-01-29,80,,5.66,3.11,0.0
Croatia,2021-02-05,10,14.0,0.0,0.0,0.0
Croatia,2021-02-05,15,17.0,0.02,0.01,0.0
Croatia,2021-02-05,18,24.0,0.46,0.27,0.0
Croatia,2021-02-05,25,49.0,1.78,1.11,0.0
Croatia,2021-02-05,5,9.0,0.0,0.0,0.0
Croatia,2021-02-05,50,59.0,2.65,1.63,0.0
Croatia,2021-02-05,60,69.0,1.86,1.07,0.0
Croatia,2021-02-05,70,79.0,2.16,1.23,0.0
Croatia,2021-02-05,80,,5.82,4.06,0.0
Croatia,2021-02-12,10,14.0,0.0,0.0,0.0
Croatia,2021-02-12,15,17.0,0.03,0.02,0.0
Croatia,2021-02-12,18,24.0,0.53,0.38,0.0
Croatia,2021-02-12,25,49.0,2.01,1.55,0.0
Croatia,2021-02-12,5,9.0,0.0,0.0,0.0
Croatia,2021-02-12,50,59.0,3.06,2.3,0.0
Croatia,2021-02-12,60,69.0,2.43,1.55,0.0
Croatia,2021-02-12,70,79.0,3.06,1.72,0.0
Croatia,2021-02-12,80,,6.95,4.99,0.0
Croatia,2021-02-19,10,14.0,0.0,0.0,0.0
Croatia,2021-02-19,15,17.0,0.03,0.02,0.0
Croatia,2021-02-19,18,24.0,0.68,0.41,0.0
Croatia,2021-02-19,25,49.0,2.44,1.68,0.0
Croatia,2021-02-19,5,9.0,0.0,0.0,0.0
Croatia,2021-02-19,50,59.0,3.86,2.5,0.0
Croatia,2021-02-19,60,69.0,3.59,1.72,0.0
Croatia,2021-02-19,70,79.0,5.4,1.95,0.0
Croatia,2021-02-19,80,,12.27,5.37,0.0
Croatia,2021-02-26,10,14.0,0.0,0.0,0.0
Croatia,2021-02-26,15,17.0,0.05,0.02,0.0
Croatia,2021-02-26,18,24.0,0.8,0.43,0.0
Croatia,2021-02-26,25,49.0,2.81,1.73,0.0
Croatia,2021-02-26,5,9.0,0.0,0.0,0.0
Croatia,2021-02-26,50,59.0,4.62,2.57,0.0
Croatia,2021-02-26,60,69.0,5.37,1.8,0.0
Croatia,2021-02-26,70,79.0,10.42,2.06,0.0
Croatia,2021-02-26,80,,23.19,5.53,0.0
Croatia,2021-03-05,10,14.0,0.0,0.0,0.0
Croatia,2021-03-05,15,17.0,0.06,0.02,0.0
Croatia,2021-03-05,18,24.0,0.9,0.46,0.0
Croatia,2021-03-05,25,49.0,3.11,1.83,0.0
Croatia,2021-03-05,5,9.0,0.0,0.0,0.0
Croatia,2021-03-05,50,59.0,5.3,2.73,0.0
Croatia,2021-03-05,60,69.0,7.27,1.95,0.0
Croatia,2021-03-05,70,79.0,16.18,2.25,0.0
Croatia,2021-03-05,80,,29.75,5.86,0.0
Croatia,2021-03-12,10,14.0,0.0,0.0,0.0
Croatia,2021-03-12,15,17.0,0.07,0.03,0.0
Croatia,2021-03-12,18,24.0,1.14,0.55,0.0
Croatia,2021-03-12,25,49.0,3.44,2.05,0.0
Croatia,2021-03-12,5,9.0,0.0,0.0,0.0
Croatia,2021-03-12,50,59.0,6.08,3.08,0.0
Croatia,2021-03-12,60,69.0,9.53,2.3,0.0
Croatia,2021-03-12,70,79.0,22.01,2.8,0.0
Croatia,2021-03-12,80,,34.24,7.15,0.0
Croatia,2021-03-19,10,14.0,0.0,0.0,0.0
Croatia,2021-03-19,15,17.0,0.09,0.04,0.0
Croatia,2021-03-19,18,24.0,1.27,0.62,0.0
Croatia,2021-03-19,25,49.0,3.82,2.27,0.0
Croatia,2021-03-19,5,9.0,0.0,0.0,0.0
